listing_name,description,bed_type,listing_link,nightly_price,total_price,available_date,rating,nb_reviews,start_date,end_date,Day_1,Day_2,Day_3,Day_4,Day_5
Condo in Dartmouth,Panoramic View Halifax Skyline With Rooftop Patio,7-min drive,www.airbnb.ca/rooms/36832864?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-02&check_out=2023-09-08&source_impression_id=p3_1692673181_6dxsanSarH8%2BYl7%2F&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,333,"1,997",2023-09-02 - 2023-09-8,4.99,285,2023-09-02,2023-09-08,0,0,0,0,0
Apartment in Halifax,Harbourview Suites,21-min drive,www.airbnb.ca/rooms/48137294?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-12&check_out=2023-09-17&source_impression_id=p3_1692673181_XhlChFfg9BBAYxbg&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,225,"1,124",2023-09-12 - 2023-09-17,4.9,49,2023-09-12,2023-09-17,0,0,0,0,0
Loft in Halifax,Micro Loft (202) in Heritage building,13-min drive,www.airbnb.ca/rooms/29709696?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-19&check_out=2023-11-24&source_impression_id=p3_1692673181_99nxVoavcsbwgp59&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,113,565,2023-11-19 - 2023-11-24,4.86,499,2023-11-19,2023-11-24,0,0,0,0,0
Guest suite in Dartmouth,Luxury 1 bedroom suite - HOT TUB option $30/night!,9-min drive,www.airbnb.ca/rooms/617137211028916610?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-09&check_out=2023-09-14&source_impression_id=p3_1692673181_pYaUJ2fIWarklSsN&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,149,743,2023-09-09 - 2023-09-14,4.95,150,2023-09-09,2023-09-14,0,0,0,0,0
Apartment in Dartmouth,Studio Garden Walkout,6-min drive,www.airbnb.ca/rooms/37484754?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-13&check_out=2023-11-18&source_impression_id=p3_1692673181_cvmSc6JU2Nvx41i5&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,139,697,2023-11-13 - 2023-11-18,4.98,91,2023-11-13,2023-11-18,0,0,0,0,0
Place to stay in Dartmouth,Quiet In-Law Suite in Southdale Dartmouth NS,13-min walk,www.airbnb.ca/rooms/19585251?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-29&check_out=2023-10-04&source_impression_id=p3_1692673181_FQ%2BXqi%2Fr3COE5KDm&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,135,673,2023-09-29 - 2023-10-04,4.9,358,2023-09-29,2023-10-04,0,0,0,0,0
Guesthouse in East Preston,Golfers resort private oasis,19-min drive,www.airbnb.ca/rooms/45402093?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-11&check_out=2023-09-16&source_impression_id=p3_1692673181_4o4wSAF0Rr%2Fo8yJq&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,230,"1,152",2023-09-11 - 2023-09-16,4.97,302,2023-09-11,2023-09-16,0,0,0,0,0
Townhouse in Dartmouth,Adorable Studio Space in the Basement,9-min drive,www.airbnb.ca/rooms/885377924067095650?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-15&check_out=2023-09-20&source_impression_id=p3_1692673181_sIclxxHa3AlTxrDj&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,130,652,2023-09-15 - 2023-09-20,4.85,20,2023-09-15,2023-09-20,0,0,0,0,0
Guesthouse in Dartmouth,★Woodside Dartmouth - Detached Studio★,7-min walk,www.airbnb.ca/rooms/37527220?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-17&check_out=2023-09-22&source_impression_id=p3_1692673181_ZHhJTfh2x61reVb8&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,199,997,2023-09-17 - 2023-09-22,4.94,128,2023-09-17,2023-09-22,0,0,0,0,0
Condo in Halifax,Harbourfront Living in the Heart of Downtown,13-min drive,www.airbnb.ca/rooms/22769548?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-27&check_out=2023-11-01&source_impression_id=p3_1692673181_q4boZ3zwHOiuwPiW&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,436,"2,179",2023-10-27 - 2023-11-01,4.87,289,2023-10-27,2023-11-01,0,0,0,0,0
Guest suite in Dartmouth,Beautiful Studio Downtown Dartmouth,5-min drive,www.airbnb.ca/rooms/12980497?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-30&check_out=2023-11-05&source_impression_id=p3_1692673181_SKeQnuulBoUcOAKt&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,123,123,2023-10-30 - 2023-11-05,4.88,83,2023-10-30,2023-11-05,0,0,0,0,0
Guest suite in Dartmouth,Newly built walkout suite,6-min drive,www.airbnb.ca/rooms/874132954838362946?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-11&check_out=2023-09-16&source_impression_id=p3_1692673181_eD%2BL6d8kS%2FXlHYZj&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,176,878,2023-09-11 - 2023-09-16,5.0,10,2023-09-11,2023-09-16,0,0,0,0,0
Room in Dartmouth,private room in Dartmouth,4-min drive,www.airbnb.ca/rooms/40454245?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=918816652&check_in=2023-09-05&check_out=2023-09-10&source_impression_id=p3_1692673181_GWIrMfkHCibCy98B&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,66,329,2023-09-05 - 2023-09-10,4.83,167,2023-09-05,2023-09-10,0,0,0,0,0
Home in Dartmouth,Rustic Charm: Vintage Farm Retreat in Dartmouth,5-min drive,www.airbnb.ca/rooms/34390092?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-25&check_out=2023-11-30&source_impression_id=p3_1692673181_gCrCON2GXq67ULix&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,177,885,2023-11-25 - 2023-11-30,5.0,23,2023-11-25,2023-11-30,0,0,0,0,0
Home in Fergusons Cove,"Oceanview, $0 cleaning fee, spacious with 2 bdrms!",23-min drive,www.airbnb.ca/rooms/643467183029460569?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-25&check_out=2023-09-30&source_impression_id=p3_1692673181_Clax%2FPWlLiaEvYeT&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,254,"1,272",2023-09-25 - 2023-09-30,4.94,101,2023-09-25,2023-09-30,0,0,0,0,0
Apartment in Dartmouth,The Penthouse at Mapledene Manor,3-min drive,www.airbnb.ca/rooms/45079115?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-07&check_out=2023-09-12&source_impression_id=p3_1692673181_ED2x0oXcI6U5Qb%2Fr&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,201,"1,007",2023-09-07 - 2023-09-12,5.0,27,2023-09-07,2023-09-12,0,0,0,0,0
Guest suite in Halifax,Oceanfront Getaway w/ Luxury Sauna & Paddleboards,21-min drive,www.airbnb.ca/rooms/45116065?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-19&check_out=2023-09-24&source_impression_id=p3_1692673181_ia266OaGkf%2Bd0khR&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,335,"1,676",2023-09-19 - 2023-09-24,4.88,60,2023-09-19,2023-09-24,0,0,0,0,0
Room in Dartmouth,Nice Private Room in Dartmouth,4-min drive,www.airbnb.ca/rooms/635506903441232587?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1633338440&check_in=2023-09-24&check_out=2023-09-29&source_impression_id=p3_1692673181_Kj8KFb0YfvfhalwQ&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,66,329,2023-09-24 - 2023-09-29,4.84,94,2023-09-24,2023-09-29,0,0,0,0,0
Condo in Dartmouth,Panoramic View Halifax Skyline With Rooftop Patio,7-min drive,www.airbnb.ca/rooms/36832864?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-02&check_out=2023-09-08&source_impression_id=p3_1692673181_6dxsanSarH8%2BYl7%2F&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,333,"1,997",2023-09-02 - 2023-09-8,4.99,285,2023-09-02,2023-09-08,0,0,0,0,0
Apartment in Halifax,Harbourview Suites,21-min drive,www.airbnb.ca/rooms/48137294?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-12&check_out=2023-09-17&source_impression_id=p3_1692673181_XhlChFfg9BBAYxbg&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,225,"1,124",2023-09-12 - 2023-09-17,4.9,49,2023-09-12,2023-09-17,0,0,0,0,0
Loft in Halifax,Micro Loft (202) in Heritage building,13-min drive,www.airbnb.ca/rooms/29709696?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-19&check_out=2023-11-24&source_impression_id=p3_1692673181_99nxVoavcsbwgp59&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,113,565,2023-11-19 - 2023-11-24,4.86,499,2023-11-19,2023-11-24,0,0,0,0,0
Guest suite in Dartmouth,Luxury 1 bedroom suite - HOT TUB option $30/night!,9-min drive,www.airbnb.ca/rooms/617137211028916610?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-09&check_out=2023-09-14&source_impression_id=p3_1692673181_pYaUJ2fIWarklSsN&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,149,743,2023-09-09 - 2023-09-14,4.95,150,2023-09-09,2023-09-14,0,0,0,0,0
Apartment in Dartmouth,Studio Garden Walkout,6-min drive,www.airbnb.ca/rooms/37484754?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-13&check_out=2023-11-18&source_impression_id=p3_1692673181_cvmSc6JU2Nvx41i5&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,139,697,2023-11-13 - 2023-11-18,4.98,91,2023-11-13,2023-11-18,0,0,0,0,0
Place to stay in Dartmouth,Quiet In-Law Suite in Southdale Dartmouth NS,13-min walk,www.airbnb.ca/rooms/19585251?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-29&check_out=2023-10-04&source_impression_id=p3_1692673181_FQ%2BXqi%2Fr3COE5KDm&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,135,673,2023-09-29 - 2023-10-04,4.9,358,2023-09-29,2023-10-04,0,0,0,0,0
Guesthouse in East Preston,Golfers resort private oasis,19-min drive,www.airbnb.ca/rooms/45402093?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-11&check_out=2023-09-16&source_impression_id=p3_1692673181_4o4wSAF0Rr%2Fo8yJq&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,230,"1,152",2023-09-11 - 2023-09-16,4.97,302,2023-09-11,2023-09-16,0,0,0,0,0
Townhouse in Dartmouth,Adorable Studio Space in the Basement,9-min drive,www.airbnb.ca/rooms/885377924067095650?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-15&check_out=2023-09-20&source_impression_id=p3_1692673181_sIclxxHa3AlTxrDj&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,130,652,2023-09-15 - 2023-09-20,4.85,20,2023-09-15,2023-09-20,0,0,0,0,0
Guesthouse in Dartmouth,★Woodside Dartmouth - Detached Studio★,7-min walk,www.airbnb.ca/rooms/37527220?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-17&check_out=2023-09-22&source_impression_id=p3_1692673181_ZHhJTfh2x61reVb8&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,199,997,2023-09-17 - 2023-09-22,4.94,128,2023-09-17,2023-09-22,0,0,0,0,0
Condo in Halifax,Harbourfront Living in the Heart of Downtown,13-min drive,www.airbnb.ca/rooms/22769548?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-27&check_out=2023-11-01&source_impression_id=p3_1692673181_q4boZ3zwHOiuwPiW&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,436,"2,179",2023-10-27 - 2023-11-01,4.87,289,2023-10-27,2023-11-01,0,0,0,0,0
Guest suite in Dartmouth,Beautiful Studio Downtown Dartmouth,5-min drive,www.airbnb.ca/rooms/12980497?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-30&check_out=2023-11-05&source_impression_id=p3_1692673181_SKeQnuulBoUcOAKt&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,123,123,2023-10-30 - 2023-11-05,4.88,83,2023-10-30,2023-11-05,0,0,0,0,0
Guest suite in Dartmouth,Newly built walkout suite,6-min drive,www.airbnb.ca/rooms/874132954838362946?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-11&check_out=2023-09-16&source_impression_id=p3_1692673181_eD%2BL6d8kS%2FXlHYZj&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,176,878,2023-09-11 - 2023-09-16,5.0,10,2023-09-11,2023-09-16,0,0,0,0,0
Room in Dartmouth,private room in Dartmouth,4-min drive,www.airbnb.ca/rooms/40454245?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=918816652&check_in=2023-09-05&check_out=2023-09-10&source_impression_id=p3_1692673181_GWIrMfkHCibCy98B&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,66,329,2023-09-05 - 2023-09-10,4.83,167,2023-09-05,2023-09-10,0,0,0,0,0
Home in Dartmouth,Rustic Charm: Vintage Farm Retreat in Dartmouth,5-min drive,www.airbnb.ca/rooms/34390092?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-25&check_out=2023-11-30&source_impression_id=p3_1692673181_gCrCON2GXq67ULix&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,177,885,2023-11-25 - 2023-11-30,5.0,23,2023-11-25,2023-11-30,0,0,0,0,0
Home in Fergusons Cove,"Oceanview, $0 cleaning fee, spacious with 2 bdrms!",23-min drive,www.airbnb.ca/rooms/643467183029460569?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-25&check_out=2023-09-30&source_impression_id=p3_1692673181_Clax%2FPWlLiaEvYeT&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,254,"1,272",2023-09-25 - 2023-09-30,4.94,101,2023-09-25,2023-09-30,0,0,0,0,0
Apartment in Dartmouth,The Penthouse at Mapledene Manor,3-min drive,www.airbnb.ca/rooms/45079115?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-07&check_out=2023-09-12&source_impression_id=p3_1692673181_ED2x0oXcI6U5Qb%2Fr&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,201,"1,007",2023-09-07 - 2023-09-12,5.0,27,2023-09-07,2023-09-12,0,0,0,0,0
Guest suite in Halifax,Oceanfront Getaway w/ Luxury Sauna & Paddleboards,21-min drive,www.airbnb.ca/rooms/45116065?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-19&check_out=2023-09-24&source_impression_id=p3_1692673181_ia266OaGkf%2Bd0khR&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,335,"1,676",2023-09-19 - 2023-09-24,4.88,60,2023-09-19,2023-09-24,0,0,0,0,0
Room in Dartmouth,Nice Private Room in Dartmouth,4-min drive,www.airbnb.ca/rooms/635506903441232587?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1633338440&check_in=2023-09-24&check_out=2023-09-29&source_impression_id=p3_1692673181_Kj8KFb0YfvfhalwQ&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,66,329,2023-09-24 - 2023-09-29,4.84,94,2023-09-24,2023-09-29,0,0,0,0,0
Condo in Dartmouth,Panoramic View Halifax Skyline With Rooftop Patio,7-min drive,www.airbnb.ca/rooms/36832864?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-02&check_out=2023-09-08&source_impression_id=p3_1692673181_6dxsanSarH8%2BYl7%2F&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,333,"1,997",2023-09-02 - 2023-09-8,4.99,285,2023-09-02,2023-09-08,0,0,0,0,0
Apartment in Halifax,Harbourview Suites,21-min drive,www.airbnb.ca/rooms/48137294?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-12&check_out=2023-09-17&source_impression_id=p3_1692673181_XhlChFfg9BBAYxbg&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,225,"1,124",2023-09-12 - 2023-09-17,4.9,49,2023-09-12,2023-09-17,0,0,0,0,0
Loft in Halifax,Micro Loft (202) in Heritage building,13-min drive,www.airbnb.ca/rooms/29709696?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-19&check_out=2023-11-24&source_impression_id=p3_1692673181_99nxVoavcsbwgp59&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,113,565,2023-11-19 - 2023-11-24,4.86,499,2023-11-19,2023-11-24,0,0,0,0,0
Guest suite in Dartmouth,Luxury 1 bedroom suite - HOT TUB option $30/night!,9-min drive,www.airbnb.ca/rooms/617137211028916610?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-09&check_out=2023-09-14&source_impression_id=p3_1692673181_pYaUJ2fIWarklSsN&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,149,743,2023-09-09 - 2023-09-14,4.95,150,2023-09-09,2023-09-14,0,0,0,0,0
Apartment in Dartmouth,Studio Garden Walkout,6-min drive,www.airbnb.ca/rooms/37484754?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-13&check_out=2023-11-18&source_impression_id=p3_1692673181_cvmSc6JU2Nvx41i5&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,139,697,2023-11-13 - 2023-11-18,4.98,91,2023-11-13,2023-11-18,0,0,0,0,0
Place to stay in Dartmouth,Quiet In-Law Suite in Southdale Dartmouth NS,13-min walk,www.airbnb.ca/rooms/19585251?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-29&check_out=2023-10-04&source_impression_id=p3_1692673181_FQ%2BXqi%2Fr3COE5KDm&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,135,673,2023-09-29 - 2023-10-04,4.9,358,2023-09-29,2023-10-04,0,0,0,0,0
Guesthouse in East Preston,Golfers resort private oasis,19-min drive,www.airbnb.ca/rooms/45402093?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-11&check_out=2023-09-16&source_impression_id=p3_1692673181_4o4wSAF0Rr%2Fo8yJq&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,230,"1,152",2023-09-11 - 2023-09-16,4.97,302,2023-09-11,2023-09-16,0,0,0,0,0
Townhouse in Dartmouth,Adorable Studio Space in the Basement,9-min drive,www.airbnb.ca/rooms/885377924067095650?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-15&check_out=2023-09-20&source_impression_id=p3_1692673181_sIclxxHa3AlTxrDj&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,130,652,2023-09-15 - 2023-09-20,4.85,20,2023-09-15,2023-09-20,0,0,0,0,0
Guesthouse in Dartmouth,★Woodside Dartmouth - Detached Studio★,7-min walk,www.airbnb.ca/rooms/37527220?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-17&check_out=2023-09-22&source_impression_id=p3_1692673181_ZHhJTfh2x61reVb8&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,199,997,2023-09-17 - 2023-09-22,4.94,128,2023-09-17,2023-09-22,0,0,0,0,0
Condo in Halifax,Harbourfront Living in the Heart of Downtown,13-min drive,www.airbnb.ca/rooms/22769548?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-27&check_out=2023-11-01&source_impression_id=p3_1692673181_q4boZ3zwHOiuwPiW&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,436,"2,179",2023-10-27 - 2023-11-01,4.87,289,2023-10-27,2023-11-01,0,0,0,0,0
Guest suite in Dartmouth,Beautiful Studio Downtown Dartmouth,5-min drive,www.airbnb.ca/rooms/12980497?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-30&check_out=2023-11-05&source_impression_id=p3_1692673181_SKeQnuulBoUcOAKt&previous_page_section_name=1000&federated_search_id=2532b399-fd9c-419e-9569-88cde8ee8ef5,123,123,2023-10-30 - 2023-11-05,4.88,83,2023-10-30,2023-11-05,0,0,0,0,0
